_id,device,timestamp,temperature,humidity,NH3,CO,NO2,CO2,cluster,kategori
693ed1bb7e549404d27984ec,ESP8266-Sensors,2025-12-14|15:03:23,27.3,70.58,0.54,3.88,0.98,594.9,,
693ed1c07e549404d27984ed,ESP8266-Sensors,2025-12-14|15:03:28,28.97,89.34,1.91,4.27,0.4,483.47,,
693ed1c57e549404d27984ee,ESP8266-Sensors,2025-12-14|15:03:33,25.47,78.04,1.7,2.64,0.27,555.83,,
693ed1ca7e549404d27984ef,ESP8266-Sensors,2025-12-14|15:03:38,25.32,67.34,1.31,0.43,0.94,555.71,,
693ed1cf7e549404d27984f0,ESP8266-Sensors,2025-12-14|15:03:43,27.51,83.61,1.07,1.06,0.13,401.11,,
693ed1d47e549404d27984f1,ESP8266-Sensors,2025-12-14|15:03:48,29.44,66.78,1.92,0.2,0.3,587.23,,
693ed1d97e549404d27984f2,ESP8266-Sensors,2025-12-14|15:03:53,26.39,65.11,1.55,3.94,0.31,466.73,,
693ed1de7e549404d27984f3,ESP8266-Sensors,2025-12-14|15:03:58,25.68,70.72,0.69,0.57,0.94,444.33,,
693ed1e37e549404d27984f4,ESP8266-Sensors,2025-12-14|15:04:03,27.28,75.87,0.69,0.64,0.22,518.55,,
693ed1e87e549404d27984f5,ESP8266-Sensors,2025-12-14|15:04:08,28.16,84.45,0.55,1.17,0.43,457.05,,
693ed1ed7e549404d27984f6,ESP8266-Sensors,2025-12-14|15:04:13,31.65,46.55,1.43,4.57,0.95,427.73,,
693ed1f27e549404d27984f7,ESP8266-Sensors,2025-12-14|15:04:18,31,60.57,1.77,4.62,0.59,483.94,,
693ed1f77e549404d27984f8,ESP8266-Sensors,2025-12-14|15:04:23,30.69,51.38,1.48,4.87,0.78,411.54,,
693ed1fc7e549404d27984f9,ESP8266-Sensors,2025-12-14|15:04:28,33.15,57.48,1.39,3.55,0.99,597.88,,
693ed2017e549404d27984fa,ESP8266-Sensors,2025-12-14|15:04:33,34.88,58.57,1.19,2.85,0.28,539.03,,
693ed2067e549404d27984fb,ESP8266-Sensors,2025-12-14|15:04:38,32.09,76.08,0.95,4.04,0.52,433.32,,
693ed20b7e549404d27984fc,ESP8266-Sensors,2025-12-14|15:04:43,30.14,58.08,1.69,2.61,0.63,404.18,,
693ed2107e549404d27984fd,ESP8266-Sensors,2025-12-14|15:04:48,28.42,78.95,1.24,2.36,1,468.07,,
693ed2157e549404d27984fe,ESP8266-Sensors,2025-12-14|15:04:53,33.25,45.23,1.06,0.78,0.24,430.61,,
693ed21a7e549404d27984ff,ESP8266-Sensors,2025-12-14|15:04:58,33.01,41.14,1,0.7,0.72,588.5,,
693ed21f7e549404d2798500,ESP8266-Sensors,2025-12-14|15:05:03,30.98,86.22,1.2,1.4,0.91,561.87,,
693ed2247e549404d2798501,ESP8266-Sensors,2025-12-14|15:05:08,26.75,63.93,1.03,3.01,0.88,447.99,,
693ed2297e549404d2798502,ESP8266-Sensors,2025-12-14|15:05:13,34.25,73.91,1.3,0.53,0.52,513.9,,
693ed22e7e549404d2798503,ESP8266-Sensors,2025-12-14|15:05:18,28.53,56.55,0.73,4.27,0.66,450.95,,
693ed2337e549404d2798504,ESP8266-Sensors,2025-12-14|15:05:23,31.44,82.1,0.88,1.35,0.29,481.8,,
693ed2387e549404d2798505,ESP8266-Sensors,2025-12-14|15:05:28,28.88,51.12,0.66,3.93,0.55,483.03,,
693ed23d7e549404d2798506,ESP8266-Sensors,2025-12-14|15:05:33,31.52,47.67,1.16,3.24,0.87,569.62,,
693ed2427e549404d2798507,ESP8266-Sensors,2025-12-14|15:05:38,26.69,41.18,1.94,3.81,0.38,431.6,,
693ed2477e549404d2798508,ESP8266-Sensors,2025-12-14|15:05:43,31.35,40.54,1.94,2.89,0.56,471.25,,
693ed24c7e549404d2798509,ESP8266-Sensors,2025-12-14|15:05:48,30.24,89.76,1.37,1.62,0.49,596.86,,
693ed2517e549404d279850a,ESP8266-Sensors,2025-12-14|15:05:53,34.48,66.4,1.25,2.82,0.5,419.42,,
693ed2567e549404d279850b,ESP8266-Sensors,2025-12-14|15:05:58,34.23,88.14,1.91,0.24,0.85,466.88,,
693ed25b7e549404d279850c,ESP8266-Sensors,2025-12-14|15:06:03,30,88.65,0.54,0.18,0.32,454.17,,
693ed2607e549404d279850d,ESP8266-Sensors,2025-12-14|15:06:08,32.56,89.34,1.84,0.48,0.65,537.48,,
693ed2657e549404d279850e,ESP8266-Sensors,2025-12-14|15:06:13,28.11,55.98,0.71,2.93,0.59,524.08,,
693ed26a7e549404d279850f,ESP8266-Sensors,2025-12-14|15:06:18,30.84,84.7,1.44,0.25,0.44,521.93,,
693ed26f7e549404d2798510,ESP8266-Sensors,2025-12-14|15:06:23,31.31,89.17,1.1,2.18,0.39,423.07,,
693ed2747e549404d2798511,ESP8266-Sensors,2025-12-14|15:06:28,25.61,63.29,0.63,3.77,0.9,594.86,,
693ed2797e549404d2798512,ESP8266-Sensors,2025-12-14|15:06:33,31.35,73.41,1.35,1.66,0.13,470.68,,
693ed27e7e549404d2798513,ESP8266-Sensors,2025-12-14|15:06:38,29.44,69.43,0.73,1.01,0.56,495.51,,
693ed2837e549404d2798514,ESP8266-Sensors,2025-12-14|15:06:43,34.22,86.11,1.1,0.93,0.29,541.36,,
693ed2887e549404d2798515,ESP8266-Sensors,2025-12-14|15:06:48,31.45,56.03,1.52,1.85,0.13,444.75,,
693ed28d7e549404d2798516,ESP8266-Sensors,2025-12-14|15:06:53,31.37,71.64,0.74,4.33,0.45,461.45,,
693ed2927e549404d2798517,ESP8266-Sensors,2025-12-14|15:06:58,30.57,51.84,1.38,1.76,0.82,469.75,,
693ed2977e549404d2798518,ESP8266-Sensors,2025-12-14|15:07:03,33.69,63.45,0.55,1.99,0.78,561.2,,
693ed29c7e549404d2798519,ESP8266-Sensors,2025-12-14|15:07:08,28.49,64.58,1.95,2.08,0.56,556.43,,
693ed2a17e549404d279851a,ESP8266-Sensors,2025-12-14|15:07:13,30.72,53.21,0.89,3.38,0.35,563,,
693ed2a67e549404d279851b,ESP8266-Sensors,2025-12-14|15:07:18,27.28,45.65,1.54,2.57,0.81,525.39,,
693ed2ab7e549404d279851c,ESP8266-Sensors,2025-12-14|15:07:23,29.7,83.48,0.83,2.88,0.27,456.53,,
693ed2b07e549404d279851d,ESP8266-Sensors,2025-12-14|15:07:28,25.12,66.47,1.87,3.3,0.2,572.24,,
693ed2b57e549404d279851e,ESP8266-Sensors,2025-12-14|15:07:33,32.2,73.82,1.44,1.57,0.62,556.03,,
693ed2ba7e549404d279851f,ESP8266-Sensors,2025-12-14|15:07:38,25.05,63.33,1.09,1.93,0.57,444.63,,
693ed2bf7e549404d2798520,ESP8266-Sensors,2025-12-14|15:07:43,25.51,48.81,1.39,1.74,0.26,454.56,,
693ed2c47e549404d2798521,ESP8266-Sensors,2025-12-14|15:07:48,29.68,87.87,0.57,3.82,0.56,495.53,,
693ed2c97e549404d2798522,ESP8266-Sensors,2025-12-14|15:07:53,34.22,68.02,0.95,0.24,0.13,453.39,,
693ed2ce7e549404d2798523,ESP8266-Sensors,2025-12-14|15:07:58,32.59,81.84,1.11,4.63,0.59,462.16,,
693ed2d37e549404d2798524,ESP8266-Sensors,2025-12-14|15:08:03,31.96,77.06,1.77,0.94,0.18,553.88,,
693ed2d87e549404d2798525,ESP8266-Sensors,2025-12-14|15:08:08,32.54,71.56,1.96,1.35,0.89,556.42,,
693ed2dd7e549404d2798526,ESP8266-Sensors,2025-12-14|15:08:13,34.41,56.73,1.12,3.35,0.3,444.01,,
693ed2e27e549404d2798527,ESP8266-Sensors,2025-12-14|15:08:18,34.76,87.47,1.83,0.54,0.97,423.43,,
693ed2e77e549404d2798528,ESP8266-Sensors,2025-12-14|15:08:23,28.13,66,1.43,4.67,0.35,509.71,,
693ed2ec7e549404d2798529,ESP8266-Sensors,2025-12-14|15:08:28,34.53,65.74,1.52,3.02,0.83,462.58,,
693ed2f17e549404d279852a,ESP8266-Sensors,2025-12-14|15:08:33,30.95,79.74,1.16,0.76,0.25,443.57,,
693ed2f67e549404d279852b,ESP8266-Sensors,2025-12-14|15:08:38,29.74,41.05,0.59,3.14,0.49,487.04,,
693ed2fb7e549404d279852c,ESP8266-Sensors,2025-12-14|15:08:43,33.98,80.63,1.58,2.89,0.42,531.27,,
693ed3007e549404d279852d,ESP8266-Sensors,2025-12-14|15:08:48,28.64,84.11,0.77,4.01,0.26,420.9,,
693ed3057e549404d279852e,ESP8266-Sensors,2025-12-14|15:08:53,29.05,55.61,0.78,1.97,0.21,441.59,,
693ed30a7e549404d279852f,ESP8266-Sensors,2025-12-14|15:08:58,33.62,55.13,0.98,3.51,0.65,572.84,,
693ed30f7e549404d2798530,ESP8266-Sensors,2025-12-14|15:09:03,32.04,46.2,1.07,0.25,0.69,458.96,,
693ed3147e549404d2798531,ESP8266-Sensors,2025-12-14|15:09:08,32.39,78.4,0.79,1.83,0.97,549.22,,
693ed3197e549404d2798532,ESP8266-Sensors,2025-12-14|15:09:13,26.61,86.73,1.87,3.24,0.97,476.31,,
693ed31e7e549404d2798533,ESP8266-Sensors,2025-12-14|15:09:18,33.12,52.13,1.09,3.67,0.77,469.91,,
693ed3237e549404d2798534,ESP8266-Sensors,2025-12-14|15:09:23,32.33,83.64,1.77,0.34,0.21,434.99,,
693ed3287e549404d2798535,ESP8266-Sensors,2025-12-14|15:09:28,25.13,67.95,1.93,1.9,0.9,577.36,,
693ed32d7e549404d2798536,ESP8266-Sensors,2025-12-14|15:09:33,31.39,80.09,1.13,1.64,0.65,458.27,,
693ed3327e549404d2798537,ESP8266-Sensors,2025-12-14|15:09:38,25.94,41.49,1.38,0.23,0.35,541.43,,
693ed3377e549404d2798538,ESP8266-Sensors,2025-12-14|15:09:43,29.94,58.73,1.47,0.96,0.84,563.29,,
693ed33c7e549404d2798539,ESP8266-Sensors,2025-12-14|15:09:48,31.39,43.71,1.54,4.61,0.47,433.72,,
693ed3417e549404d279853a,ESP8266-Sensors,2025-12-14|15:09:53,33.33,71.44,1.82,4.16,0.49,455.85,,
693ed3467e549404d279853b,ESP8266-Sensors,2025-12-14|15:09:58,33.07,82.97,1.68,3.83,0.59,581.04,,
693ed34b7e549404d279853c,ESP8266-Sensors,2025-12-14|15:10:03,27.58,67.39,0.74,2.91,0.94,599.31,,
693ed3507e549404d279853d,ESP8266-Sensors,2025-12-14|15:10:08,28.74,61.65,1.68,2.46,0.94,552.71,,
693ed3557e549404d279853e,ESP8266-Sensors,2025-12-14|15:10:13,28.23,78.63,0.78,2.65,0.1,576.34,,
693ed35a7e549404d279853f,ESP8266-Sensors,2025-12-14|15:10:18,30.77,63.09,1.24,3.83,0.2,448.61,,
693ed35f7e549404d2798540,ESP8266-Sensors,2025-12-14|15:10:23,34.79,73.53,1.79,4.55,0.36,581.16,,
693ed3647e549404d2798541,ESP8266-Sensors,2025-12-14|15:10:28,28.82,71.69,1.65,2.73,0.8,477.96,,
693ed3697e549404d2798542,ESP8266-Sensors,2025-12-14|15:10:33,32.86,74.51,0.57,2.67,0.36,447.6,,
693ed36e7e549404d2798543,ESP8266-Sensors,2025-12-14|15:10:38,28.94,52.9,1.74,3.78,0.15,404.67,,
693ed3737e549404d2798544,ESP8266-Sensors,2025-12-14|15:10:43,30.05,59.21,1.74,1.06,0.8,422.13,,
693ed3787e549404d2798545,ESP8266-Sensors,2025-12-14|15:10:48,27.88,60.25,1.96,3.75,0.68,516.15,,
693ed37d7e549404d2798546,ESP8266-Sensors,2025-12-14|15:10:53,25.51,47.5,1.4,1.73,0.8,559.95,,
693ed3827e549404d2798547,ESP8266-Sensors,2025-12-14|15:10:58,28.85,80.74,0.74,4.13,0.65,468.99,,
693ed3877e549404d2798548,ESP8266-Sensors,2025-12-14|15:11:03,26.08,73.28,1.5,3.09,0.17,415.41,,
693ed38c7e549404d2798549,ESP8266-Sensors,2025-12-14|15:11:08,25.29,83.68,1.74,4.03,0.6,501.51,,
693ed3917e549404d279854a,ESP8266-Sensors,2025-12-14|15:11:13,33.41,62.81,0.83,2.86,0.58,554.29,,
693ed3967e549404d279854b,ESP8266-Sensors,2025-12-14|15:11:18,33.79,70.35,0.55,2.91,0.89,521.67,,
693ed39b7e549404d279854c,ESP8266-Sensors,2025-12-14|15:11:23,28.73,52.06,1.03,1.07,0.73,529.86,,
693ed3a07e549404d279854d,ESP8266-Sensors,2025-12-14|15:11:28,34.01,84.51,1.12,1.21,0.68,519.86,,
693ed3a57e549404d279854e,ESP8266-Sensors,2025-12-14|15:11:33,30.26,46.37,1.73,4.62,0.36,544.01,,
693ed3aa7e549404d279854f,ESP8266-Sensors,2025-12-14|15:11:38,30.85,63.46,0.54,2.27,0.4,587.84,,
693ed3af7e549404d2798550,ESP8266-Sensors,2025-12-14|15:11:43,30.49,82.41,1.41,2.69,0.74,425.54,,
693ed3b47e549404d2798551,ESP8266-Sensors,2025-12-14|15:11:48,27.01,66.94,0.82,3.8,0.4,544.96,,
693ed3b97e549404d2798552,ESP8266-Sensors,2025-12-14|15:11:53,25.71,76.97,1.34,3.96,0.71,441.05,,
693ed3be7e549404d2798553,ESP8266-Sensors,2025-12-14|15:11:58,33.75,85.6,1.57,0.72,0.7,502.04,,
693ed3c37e549404d2798554,ESP8266-Sensors,2025-12-14|15:12:03,33.97,86.98,1.53,4.09,0.44,404.79,,
693ed3c87e549404d2798555,ESP8266-Sensors,2025-12-14|15:12:08,28.51,62.56,0.95,0.82,0.54,462.33,,
693ed3cd7e549404d2798556,ESP8266-Sensors,2025-12-14|15:12:13,28.88,61.81,1,4.01,0.3,550.82,,
693ed3d27e549404d2798557,ESP8266-Sensors,2025-12-14|15:12:18,31.9,46.45,1.51,1.92,0.26,419.76,,
693ed3d77e549404d2798558,ESP8266-Sensors,2025-12-14|15:12:23,25.53,79.29,1.98,4.37,0.57,510.19,,
693ed3dc7e549404d2798559,ESP8266-Sensors,2025-12-14|15:12:28,29.65,53.92,1.88,3.21,0.31,481.65,,
693ed3e17e549404d279855a,ESP8266-Sensors,2025-12-14|15:12:33,25.01,47.18,1.95,0.34,0.24,472.66,,
693ed3e67e549404d279855b,ESP8266-Sensors,2025-12-14|15:12:38,30.45,71.84,1.29,2.35,0.84,442.03,,
693ed3eb7e549404d279855c,ESP8266-Sensors,2025-12-14|15:12:43,30.85,79.76,1.64,0.1,0.84,549.05,,
693ed3f07e549404d279855d,ESP8266-Sensors,2025-12-14|15:12:48,32.18,70.39,1.84,1.34,0.32,599.57,,
693ed3f57e549404d279855e,ESP8266-Sensors,2025-12-14|15:12:53,28.12,89.89,1.84,3.55,0.67,482.54,,
693ed3fa7e549404d279855f,ESP8266-Sensors,2025-12-14|15:12:58,29.04,50.43,1.13,2.42,0.14,455.75,,
693ed3ff7e549404d2798560,ESP8266-Sensors,2025-12-14|15:13:03,30.69,60.48,1.1,1.83,0.47,469.33,,
693ed4047e549404d2798561,ESP8266-Sensors,2025-12-14|15:13:08,32.57,66.14,1.02,4.92,0.98,476.28,,
693ed4097e549404d2798562,ESP8266-Sensors,2025-12-14|15:13:13,33.09,69.44,1.66,2.83,0.64,584.31,,
693ed40e7e549404d2798563,ESP8266-Sensors,2025-12-14|15:13:18,30.8,68.34,0.98,0.86,0.52,434.69,,
693ed4137e549404d2798564,ESP8266-Sensors,2025-12-14|15:13:23,26.12,66.5,1.74,1.56,0.8,584.89,,
693ed4187e549404d2798565,ESP8266-Sensors,2025-12-14|15:13:28,28.28,66.18,0.97,2.98,0.18,525.93,,
693ed41d7e549404d2798566,ESP8266-Sensors,2025-12-14|15:13:33,25.77,78.17,0.77,4.54,0.39,465.82,,
693ed4227e549404d2798567,ESP8266-Sensors,2025-12-14|15:13:38,30.44,86.29,1.32,4.08,0.22,408.74,,
693ed4277e549404d2798568,ESP8266-Sensors,2025-12-14|15:13:43,27,82.49,1.9,2.86,0.47,417.98,,
693ed42c7e549404d2798569,ESP8266-Sensors,2025-12-14|15:13:48,32.37,87.75,1.86,4.43,0.54,549.46,,
693ed4317e549404d279856a,ESP8266-Sensors,2025-12-14|15:13:53,34.11,88.3,1.93,0.27,0.25,405.69,,
693ed4367e549404d279856b,ESP8266-Sensors,2025-12-14|15:13:58,29.54,80.54,1.61,4.3,0.26,589.33,,
693ed43b7e549404d279856c,ESP8266-Sensors,2025-12-14|15:14:03,32.52,54.07,0.52,4.18,0.96,433.95,,
693ed4407e549404d279856d,ESP8266-Sensors,2025-12-14|15:14:08,28.21,82.44,1.42,2.34,0.92,402.42,,
693ed4457e549404d279856e,ESP8266-Sensors,2025-12-14|15:14:13,32.65,48.54,1.92,0.36,0.81,489.53,,
693ed44a7e549404d279856f,ESP8266-Sensors,2025-12-14|15:14:18,25.25,79.84,1.64,3.64,0.8,551.51,,
693ed44f7e549404d2798570,ESP8266-Sensors,2025-12-14|15:14:23,26.97,61.98,0.98,1.55,0.41,462.02,,
693ed4547e549404d2798571,ESP8266-Sensors,2025-12-14|15:14:28,28.27,67.47,0.82,2.21,0.59,500.1,,
693ed4597e549404d2798572,ESP8266-Sensors,2025-12-14|15:14:33,29.23,73.67,1.35,1.56,0.96,469.76,,
693ed45e7e549404d2798573,ESP8266-Sensors,2025-12-14|15:14:38,28.17,85.68,0.94,0.82,0.77,433.39,,
693ed4637e549404d2798574,ESP8266-Sensors,2025-12-14|15:14:43,26.53,88.31,1.74,2.58,0.32,516.77,,
693ed4687e549404d2798575,ESP8266-Sensors,2025-12-14|15:14:48,26.72,86.89,1.54,2.64,0.94,463.42,,
693ed46d7e549404d2798576,ESP8266-Sensors,2025-12-14|15:14:53,26.63,46.69,1.3,3.98,0.31,443.24,,
693ed4727e549404d2798577,ESP8266-Sensors,2025-12-14|15:14:58,34.31,76.57,1.24,1.14,0.49,490.21,,
693ed4777e549404d2798578,ESP8266-Sensors,2025-12-14|15:15:03,32.49,88.36,1.33,2.06,0.51,411.58,,
693ed47c7e549404d2798579,ESP8266-Sensors,2025-12-14|15:15:08,28.8,40.4,1.43,4.94,0.64,452.67,,
693ed4817e549404d279857a,ESP8266-Sensors,2025-12-14|15:15:13,33.6,44.95,0.67,4.25,0.98,447.01,,
693ed4867e549404d279857b,ESP8266-Sensors,2025-12-14|15:15:18,25.94,43.17,0.53,2.1,0.62,517.66,,
693ed48b7e549404d279857c,ESP8266-Sensors,2025-12-14|15:15:23,33.38,42.74,1.64,1.18,0.59,596.59,,
693ed4907e549404d279857d,ESP8266-Sensors,2025-12-14|15:15:28,32.55,42.79,1.99,0.41,0.57,511.78,,
693ed4957e549404d279857e,ESP8266-Sensors,2025-12-14|15:15:33,29.95,75.4,1.84,4.24,0.74,559.57,,
693ed49a7e549404d279857f,ESP8266-Sensors,2025-12-14|15:15:38,25.02,47.92,1.51,4.36,0.52,550.97,,
693ed49f7e549404d2798580,ESP8266-Sensors,2025-12-14|15:15:43,33.73,52.81,1.93,2.63,0.43,545.12,,
693ed4a47e549404d2798581,ESP8266-Sensors,2025-12-14|15:15:48,34.05,78.28,1.37,1.19,0.93,496.81,,
693ed4a97e549404d2798582,ESP8266-Sensors,2025-12-14|15:15:53,25.96,40.29,1.74,1.59,0.18,555.39,,
693ed4ae7e549404d2798583,ESP8266-Sensors,2025-12-14|15:15:58,33.22,78.92,1.23,3.84,0.23,468.78,,
693ed4b37e549404d2798584,ESP8266-Sensors,2025-12-14|15:16:03,32.46,71.72,1.55,4.57,0.2,546.84,,
693ed4b87e549404d2798585,ESP8266-Sensors,2025-12-14|15:16:08,32.65,55.91,1.77,0.24,0.31,454.89,,
693ed4bd7e549404d2798586,ESP8266-Sensors,2025-12-14|15:16:13,28.55,43.89,1.55,2.58,0.63,419.43,,
693ed4c27e549404d2798587,ESP8266-Sensors,2025-12-14|15:16:18,29.02,46.38,0.5,2.98,0.44,553.84,,
693ed4c77e549404d2798588,ESP8266-Sensors,2025-12-14|15:16:23,28.88,88.71,1.18,3.02,0.78,484.06,,
693ed4cc7e549404d2798589,ESP8266-Sensors,2025-12-14|15:16:28,28.46,67.68,1.55,4.63,0.48,532.18,,
693ed4d17e549404d279858a,ESP8266-Sensors,2025-12-14|15:16:33,30.66,63.79,1.79,0.82,0.29,538.63,,
693ed4d67e549404d279858b,ESP8266-Sensors,2025-12-14|15:16:38,34.26,68.04,1.29,3.87,0.56,526.16,,
693ed4db7e549404d279858c,ESP8266-Sensors,2025-12-14|15:16:43,34.81,51.43,1.32,3.49,0.56,442.82,,
693ed4e07e549404d279858d,ESP8266-Sensors,2025-12-14|15:16:48,27.71,83.82,1.14,4.99,0.88,565.25,,
693ed4e57e549404d279858e,ESP8266-Sensors,2025-12-14|15:16:53,33.17,47.68,1.03,1.24,0.22,448.19,,
693ed4ea7e549404d279858f,ESP8266-Sensors,2025-12-14|15:16:58,34.28,81.53,1,4.12,0.47,566.55,,
693ed4ef7e549404d2798590,ESP8266-Sensors,2025-12-14|15:17:03,31.27,47.33,1.79,4.37,0.82,431.31,,
693ed4f47e549404d2798591,ESP8266-Sensors,2025-12-14|15:17:08,29.6,56.22,0.58,3.17,1,509.57,,
693ed4f97e549404d2798592,ESP8266-Sensors,2025-12-14|15:17:13,30.58,68.53,0.51,2.49,0.5,552.9,,
693ed4fe7e549404d2798593,ESP8266-Sensors,2025-12-14|15:17:18,32.21,65.03,1.6,1.62,0.4,488.36,,
693ed5037e549404d2798594,ESP8266-Sensors,2025-12-14|15:17:23,29.32,43.86,0.51,3.16,0.45,596.13,,
693ed5087e549404d2798595,ESP8266-Sensors,2025-12-14|15:17:28,34.72,40.77,1.43,2.62,0.19,557.73,,
693ed50d7e549404d2798596,ESP8266-Sensors,2025-12-14|15:17:33,30.11,50.7,1.8,4.94,0.66,561.19,,
693ed5127e549404d2798597,ESP8266-Sensors,2025-12-14|15:17:38,34.57,51.95,1.66,3.54,0.61,594.98,,
693ed5177e549404d2798598,ESP8266-Sensors,2025-12-14|15:17:43,28.07,87.35,1.29,0.6,0.61,422,,
693ed51c7e549404d2798599,ESP8266-Sensors,2025-12-14|15:17:48,34.05,41.23,1.77,0.23,0.18,466.77,,
693ed5217e549404d279859a,ESP8266-Sensors,2025-12-14|15:17:53,29.91,67.23,1.33,0.78,0.28,563.56,,
693ed5267e549404d279859b,ESP8266-Sensors,2025-12-14|15:17:58,29.86,53.41,0.77,4.07,0.9,487.37,,
693ed52b7e549404d279859c,ESP8266-Sensors,2025-12-14|15:18:03,28.81,65.69,0.8,4.05,0.63,501.73,,
693ed5307e549404d279859d,ESP8266-Sensors,2025-12-14|15:18:08,30.82,48.91,0.55,4.98,0.7,443.52,,
693ed5357e549404d279859e,ESP8266-Sensors,2025-12-14|15:18:13,34.89,54.29,1.41,3.92,0.34,449.69,,
693ed53a7e549404d279859f,ESP8266-Sensors,2025-12-14|15:18:18,26.81,47.98,1.06,3.61,0.57,470.31,,
693ed53f7e549404d27985a0,ESP8266-Sensors,2025-12-14|15:18:23,27.5,52.87,1.8,1.39,0.97,589.38,,
693ed5447e549404d27985a1,ESP8266-Sensors,2025-12-14|15:18:28,26.7,50.7,0.7,1.05,0.53,477.3,,
693ed5497e549404d27985a2,ESP8266-Sensors,2025-12-14|15:18:33,30.11,77.11,1.95,3.74,0.29,550.34,,
693ed54e7e549404d27985a3,ESP8266-Sensors,2025-12-14|15:18:38,30.84,46.6,1.97,1.86,0.19,474.52,,
693ed5537e549404d27985a4,ESP8266-Sensors,2025-12-14|15:18:43,34.85,67.1,1.39,4.14,0.47,577.31,,
693ed5587e549404d27985a5,ESP8266-Sensors,2025-12-14|15:18:48,31.5,83.15,1.95,0.82,0.32,425.58,,
693ed55d7e549404d27985a6,ESP8266-Sensors,2025-12-14|15:18:53,29.46,50.71,0.86,2.42,0.51,418.9,,
693ed5627e549404d27985a7,ESP8266-Sensors,2025-12-14|15:18:58,27.88,67.25,0.63,0.25,0.58,550.44,,
693ed5677e549404d27985a8,ESP8266-Sensors,2025-12-14|15:19:03,27.16,77.77,1.45,1.69,0.28,521.47,,
693ed56c7e549404d27985a9,ESP8266-Sensors,2025-12-14|15:19:08,31.82,61.02,1.75,3.6,0.81,507.52,,
693ed5717e549404d27985aa,ESP8266-Sensors,2025-12-14|15:19:13,34.56,85.73,0.61,1.24,0.78,441.22,,
693ed5767e549404d27985ab,ESP8266-Sensors,2025-12-14|15:19:18,32.05,86.63,1.41,2.84,0.46,557.78,,
693ed57b7e549404d27985ac,ESP8266-Sensors,2025-12-14|15:19:23,33,82.92,1.24,4.35,0.32,437.14,,
693ed5807e549404d27985ad,ESP8266-Sensors,2025-12-14|15:19:28,29.72,71.25,1.33,3.24,0.42,574.23,,
693ed5857e549404d27985ae,ESP8266-Sensors,2025-12-14|15:19:33,34.49,45.54,1.24,1.31,0.71,532.21,,
693ed58a7e549404d27985af,ESP8266-Sensors,2025-12-14|15:19:38,30.14,64.47,1.79,1.75,0.29,551.89,,
693ed58f7e549404d27985b0,ESP8266-Sensors,2025-12-14|15:19:43,29.14,80.42,1.61,4.39,0.47,413.27,,
693ed5947e549404d27985b1,ESP8266-Sensors,2025-12-14|15:19:48,30.46,55.88,0.85,2.52,0.92,550.27,,
693ed5997e549404d27985b2,ESP8266-Sensors,2025-12-14|15:19:53,29.12,80.18,1.27,2.95,0.16,473.54,,
693ed59e7e549404d27985b3,ESP8266-Sensors,2025-12-14|15:19:58,31.68,83.88,1.91,4.84,0.49,440.76,,
693ed5a37e549404d27985b4,ESP8266-Sensors,2025-12-14|15:20:03,34.04,86.39,1.08,1.15,0.56,400.51,,
693ed5a87e549404d27985b5,ESP8266-Sensors,2025-12-14|15:20:08,25.81,87.79,0.56,1.21,0.67,568.61,,
693ed5ad7e549404d27985b6,ESP8266-Sensors,2025-12-14|15:20:13,34.75,76.21,1.11,0.83,0.68,422.3,,
693ed5b27e549404d27985b7,ESP8266-Sensors,2025-12-14|15:20:18,26.26,84.31,1.47,1.62,0.16,457.03,,
693ed5b77e549404d27985b8,ESP8266-Sensors,2025-12-14|15:20:23,28.5,66.2,0.63,4.46,0.41,538.01,,
693ed5bc7e549404d27985b9,ESP8266-Sensors,2025-12-14|15:20:28,32.16,79.29,1.18,3.36,0.52,484.49,,
693ed5c17e549404d27985ba,ESP8266-Sensors,2025-12-14|15:20:33,28.25,48.9,0.66,4.66,0.79,519.79,,
693ed5c67e549404d27985bb,ESP8266-Sensors,2025-12-14|15:20:38,31.9,48.27,1.16,4.28,0.34,413.31,,
693ed5cb7e549404d27985bc,ESP8266-Sensors,2025-12-14|15:20:43,31.67,69.62,0.9,2.19,0.58,509.55,,
693ed5d07e549404d27985bd,ESP8266-Sensors,2025-12-14|15:20:48,30.04,43.41,1.32,4.19,0.13,420.49,,
693ed5d57e549404d27985be,ESP8266-Sensors,2025-12-14|15:20:53,33.69,60.8,1.03,4.68,0.26,555.05,,
693ed5da7e549404d27985bf,ESP8266-Sensors,2025-12-14|15:20:58,27.04,69.43,0.53,3.06,0.58,492.38,,
693ed5df7e549404d27985c0,ESP8266-Sensors,2025-12-14|15:21:03,30.18,83,1.77,2.12,0.89,539.49,,
693ed5e47e549404d27985c1,ESP8266-Sensors,2025-12-14|15:21:08,30.7,84.6,1.61,1.74,0.49,538.92,,
693ed5e97e549404d27985c2,ESP8266-Sensors,2025-12-14|15:21:13,31.69,51.23,0.63,2.78,0.65,440.95,,
693ed5ee7e549404d27985c3,ESP8266-Sensors,2025-12-14|15:21:18,26.79,67.09,1.44,0.85,0.12,538.5,,
693ed5f37e549404d27985c4,ESP8266-Sensors,2025-12-14|15:21:23,34.3,82.98,1.28,2.56,0.98,513.32,,
693ed5f87e549404d27985c5,ESP8266-Sensors,2025-12-14|15:21:28,33.04,46.02,1.92,3.04,0.72,493.17,,
